pattern,strategy,attack_information_ratio,defense_budget,onset_time,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS,PS,EP,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
DDAC,DRAD,1.0,20,150,50,20,0.01,0.15,1e-05,0.1722886968647864,1.0,0.1722886968647864,19.5,1.42,0.0,4.204569761685027,0.9079590336206363,0.6897594192793448,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,180,50,20,0.01,0.15,1e-05,0.2125763012920793,0.98,0.2083247752662377,25.7,1.9,0.02,4.953919204032676,0.8814066105450823,0.6561864155899338,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,210,50,20,0.01,0.15,1e-05,0.3099830193206082,1.0,0.3099830193206082,35.16,2.84,0.0,6.765684159363312,0.8185110374416047,0.5750141505661598,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,240,50,20,0.01,0.15,1e-05,0.3433240273728163,0.92,0.315858105182991,41.8,2.36,0.08,7.385826909134385,0.7952393822076693,0.5472299771893198,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,270,50,20,0.01,0.15,1e-05,0.4135841512065966,0.92,0.3804974191100689,50.68,2.26,0.08,8.6926652124427,0.7495703017157122,0.4886798739945028,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,300,50,20,0.01,0.15,1e-05,0.5480667947701869,0.98,0.5371054588747832,64.24,2.22,0.02,11.19404238272548,0.6633565833993784,0.3766110043581774,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,30,50,20,0.01,0.15,1e-05,0.0145354537618575,1.0,0.0145354537618575,1.62,0.26,0.0,1.2500098047039503,0.9999264475925556,0.703903247312959,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,60,50,20,0.01,0.15,1e-05,0.0260882235786726,1.0,0.0260882235786726,3.08,0.52,0.0,1.4487174455531693,1.0,0.6956512688723767,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,90,50,20,0.01,0.15,1e-05,0.0418655898448452,1.0,0.0418655898448452,4.86,0.5,0.0,1.7200881453313384,0.9956626314706256,0.6843817215393965,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,120,50,20,0.01,0.15,1e-05,0.0648067513178066,0.98,0.0635106162914505,7.78,0.62,0.02,2.114676122666275,0.9866532126064672,0.6679951776301383,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,150,50,20,0.01,0.15,1e-05,0.1030478357359325,1.0,0.1030478357359325,11.68,1.02,0.0,2.772422774658039,0.967097677103836,0.6406801173314769,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,180,50,20,0.01,0.15,1e-05,0.1364025219148271,0.96,0.130946421038234,15.72,1.32,0.04,3.346123376935026,0.946412748623404,0.6168553414894093,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,210,50,20,0.01,0.15,1e-05,0.1862638264049983,0.98,0.1825385498768983,21.82,1.18,0.02,4.2037378141659705,0.9161980225885838,0.5812401239964298,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,240,50,20,0.01,0.15,1e-05,0.1815898685896799,1.0,0.1815898685896799,21.42,1.38,0.0,4.123345739742495,0.9183869047489251,0.5845786652930858,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,270,50,20,0.01,0.15,1e-05,0.2296612101426895,0.92,0.2112883133312743,28.52,1.44,0.08,4.95017281445426,0.8856990817037717,0.5502419927552219,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,300,50,20,0.01,0.15,1e-05,0.3153151761773406,0.96,0.3027025691302469,39.06,1.42,0.04,6.423421030250257,0.832449832804793,0.4890605884447568,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,30,50,20,0.01,0.15,1e-05,0.0102096188633905,1.0,0.0102096188633905,1.4,0.18,0.0,1.1613119780415702,1.0,0.618618988210381,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,60,50,20,0.01,0.15,1e-05,0.0182591332376862,1.0,0.0182591332376862,2.12,0.14,0.0,1.288494305155443,0.999790363923136,0.6135880417264461,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,90,50,20,0.01,0.15,1e-05,0.0306529131085265,1.0,0.0306529131085265,3.24,0.36,0.0,1.4843160271147195,0.9988623425267348,0.6058419293071708,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,120,50,20,0.01,0.15,1e-05,0.0411863202392072,0.98,0.040362593834423,5.1,0.38,0.02,1.650743859779474,0.9975143775713122,0.5992585498504954,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,150,50,20,0.01,0.15,1e-05,0.0692113348897498,1.0,0.0692113348897498,7.9,0.72,0.0,2.093539091258047,0.988658772763912,0.5817429156939063,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,180,50,20,0.01,0.15,1e-05,0.116513559676748,0.96,0.111853017289678,13.06,0.54,0.04,2.840914242892618,0.9674945956860428,0.5521790252020324,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,210,50,20,0.01,0.15,1e-05,0.141009157386453,1.0,0.141009157386453,15.88,0.86,0.0,3.227944686705959,0.9540235849418974,0.5368692766334668,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,240,50,20,0.01,0.15,1e-05,0.1875111908720293,1.0,0.1875111908720293,20.88,1.16,0.0,3.9626768157780634,0.9281915814230464,0.5078055057049816,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,270,50,20,0.01,0.15,1e-05,0.1459227949495103,0.86,0.1254936036565788,19.38,1.16,0.14,3.3055801602022625,0.946351857544538,0.533798253156556,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,300,50,20,0.01,0.15,1e-05,0.1824788891697446,1.0,0.1824788891697446,20.82,0.8,0.0,3.883166448881966,0.928434347634629,0.5109506942689095,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,30,50,20,0.01,0.15,1e-05,0.0038238818680346,1.0,0.0038238818680346,1.1,0.08,0.0,1.0550638988996994,1.0,0.5534311767399807,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,60,50,20,0.01,0.15,1e-05,0.0087719796737683,0.98,0.0085965400802929,1.52,0.06,0.02,1.126316507302264,1.0,0.5506822335145731,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,90,50,20,0.01,0.15,1e-05,0.0174271894108203,1.0,0.0174271894108203,2.0,0.18,0.0,1.2509515275158132,1.0,0.5458737836606553,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,120,50,20,0.01,0.15,1e-05,0.0313806519382837,1.0,0.0313806519382837,3.42,0.3,0.0,1.4518813879112864,0.998555581472218,0.5381218600342867,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,150,50,20,0.01,0.15,1e-05,0.0344827082082411,0.98,0.0337930540440762,4.22,0.3,0.02,1.496550998198672,0.999262548825816,0.5363984954398661,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,180,50,20,0.01,0.15,1e-05,0.0850827091609376,1.0,0.0850827091609376,8.98,0.48,0.0,2.225191011917502,0.9844256217640488,0.508287383799479,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,210,50,20,0.01,0.15,1e-05,0.1009888841841153,1.0,0.1009888841841153,10.52,0.62,0.0,2.454239932251262,0.9820649342503852,0.4994506198977136,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,240,50,20,0.01,0.15,1e-05,0.1237472265321281,0.98,0.1212722820014856,13.48,0.6,0.02,2.781960062062646,0.9699856541885276,0.4868070963710398,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,270,50,20,0.01,0.15,1e-05,0.1763470668997927,1.0,0.1763470668997927,18.7,0.7,0.0,3.5393977633570146,0.9431144796483512,0.4575849628334485,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,300,50,20,0.01,0.15,1e-05,0.1654038670735217,1.0,0.1654038670735217,17.74,0.82,0.0,3.381815685858712,0.944276286886462,0.4636645182924879,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,30,50,20,0.01,0.15,1e-05,0.0051179750475262,1.0,0.0051179750475262,1.14,0.02,0.0,1.0665336756178412,1.0,0.4974410124762368,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,60,50,20,0.01,0.15,1e-05,0.0068813306602435,0.98,0.0067437040470386,1.28,0.02,0.02,1.089457298583166,1.0,0.4965593346698781,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,90,50,20,0.01,0.15,1e-05,0.0102485237496444,1.0,0.0102485237496444,1.58,0.06,0.0,1.1332308087453784,1.0,0.4948757381251777,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,120,50,20,0.01,0.15,1e-05,0.0167718185139392,1.0,0.0167718185139392,2.16,0.08,0.0,1.218033640681211,1.0,0.4916140907430303,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,150,50,20,0.01,0.15,1e-05,0.0206512788209094,1.0,0.0206512788209094,2.38,0.08,0.0,1.2684666246718224,1.0,0.4896743605895453,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,180,50,20,0.01,0.15,1e-05,0.0445452857275567,0.98,0.0436543800130055,4.68,0.28,0.02,1.5790887144582375,0.99637201423373,0.4777273571362216,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,210,50,20,0.01,0.15,1e-05,0.0458979541015132,1.0,0.0458979541015132,4.64,0.2,0.0,1.5966734033196728,0.9960893916495296,0.4770510229492433,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,240,50,20,0.01,0.15,1e-05,0.0841025623647016,0.98,0.0824205111174076,8.34,0.46,0.02,2.093333310741121,0.9908434384520513,0.4579487188176492,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,270,50,20,0.01,0.15,1e-05,0.0960259729214296,0.98,0.094105453463001,9.84,0.56,0.02,2.2483376479785853,0.9815329863115204,0.4519870135392851,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,300,50,20,0.01,0.15,1e-05,0.107342100362153,0.96,0.1030484163476669,11.3,0.52,0.04,2.3954473047079894,0.9790179949476516,0.4463289498189234,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD-CF-MPC,0.25,0,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,30,50,20,0.01,0.15,1e-05,0.0638300289174804,1.0,0.0638300289174804,4.92,1.74,0.0,2.2766005783496093,0.9585104812036376,0.9361699710825196,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,60,50,20,0.01,0.15,1e-05,0.2246264718536681,1.0,0.2246264718536681,20.08,3.38,0.0,5.492529437073365,0.8539927932951157,0.7753735281463318,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,90,50,20,0.01,0.15,1e-05,0.3977023967305942,0.98,0.3897483487959823,39.16,4.96,0.02,8.954047934611886,0.7414934421251137,0.6022976032694057,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,120,50,20,0.01,0.15,1e-05,0.576800524370758,0.96,0.5537285033959277,59.92,5.24,0.04,12.536010487415158,0.6250796591590073,0.423199475629242,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,150,50,20,0.01,0.15,1e-05,0.753566111014596,0.96,0.7234234665740121,85.12,4.08,0.04,16.07132222029192,0.5101820278405126,0.2464338889854039,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,180,50,20,0.01,0.15,1e-05,0.787238348811199,0.96,0.755748814858751,90.32,3.08,0.04,16.74476697622398,0.4882950732727207,0.212761651188801,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,240,50,20,0.01,0.15,1e-05,0.757325250278616,0.8,0.6058602002228928,102.2,1.92,0.2,16.14650500557232,0.5077385873188995,0.242674749721384,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,270,50,20,0.01,0.15,1e-05,0.8626241842527383,0.88,0.7591092821424098,112.7,0.58,0.12,18.252483685054766,0.4392942802357201,0.1373758157472616,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,0,300,50,20,0.01,0.15,1e-05,0.8496809203081075,0.86,0.7307255914649724,113.2,0.72,0.14,17.99361840616215,0.4477074017997301,0.1503190796918924,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,20,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333335,CDP,CDP,cdp_best
DDAC,DRAD-CF-MPC,0.25,20,30,50,20,0.01,0.15,1e-05,0.0182119848567708,1.0,0.0182119848567708,2.0,0.36,0.0,1.3387429183359374,0.9981830120005106,0.8181566792860242,HYBRID,PHYSICS,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,60,50,20,0.01,0.15,1e-05,0.0255476044394254,1.0,0.0255476044394254,2.94,0.34,0.0,1.475185442573313,0.9962447480271328,0.8120436629671456,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,90,50,20,0.01,0.15,1e-05,0.0390354234331424,1.0,0.0390354234331424,4.24,0.56,0.0,1.726058875856449,0.9891689581573476,0.8008038138057146,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,120,50,20,0.01,0.15,1e-05,0.0829392550649732,1.0,0.0829392550649732,9.14,0.92,0.0,2.5426701442085022,0.963739893337887,0.7642172874458558,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,150,50,20,0.01,0.15,1e-05,0.1182549663371732,1.0,0.1182549663371732,13.58,1.04,0.0,3.1995423738714237,0.9414192748501184,0.7347875280523556,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,180,50,20,0.01,0.15,1e-05,0.1361428343817841,0.98,0.1334199776941484,16.9,1.36,0.02,3.5322567195011847,0.9300489088019674,0.7198809713485133,HYBRID,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,210,50,20,0.01,0.15,1e-05,0.2243924397788823,0.98,0.2199045909833046,26.14,2.0,0.02,5.1736993798872115,0.873358311205941,0.646339633517598,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,240,50,20,0.01,0.15,1e-05,0.3198264801695045,0.98,0.3134299505661144,37.18,1.94,0.02,6.948772531152783,0.8115523755917339,0.566811266525413,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,270,50,20,0.01,0.15,1e-05,0.3099082160893829,0.9,0.2789173944804446,40.44,1.74,0.1,6.764292819262526,0.8162660749067062,0.5750764865921808,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,20,300,50,20,0.01,0.15,1e-05,0.4400214717285536,0.96,0.4224206128594114,52.06,2.48,0.04,9.184399374151097,0.7331860433764402,0.4666487735595387,CDP,CDP,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,CDP,CDP,cdp_best
DDAC,DRAD-CF-MPC,0.25,40,30,50,20,0.01,0.15,1e-05,0.0071185503010331,1.0,0.0071185503010331,1.2,0.08,0.0,1.1224390651777698,1.0,0.709201035499262,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,60,50,20,0.01,0.15,1e-05,0.0174562882320574,1.0,0.0174562882320574,2.08,0.28,0.0,1.3002481575913876,0.999045978750694,0.7018169369771019,RANK_ENSEMBLE,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,90,50,20,0.01,0.15,1e-05,0.0214003562531188,1.0,0.0214003562531188,2.76,0.32,0.0,1.3680861275536438,0.997768342980478,0.6989997455334865,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,120,50,20,0.01,0.15,1e-05,0.0271566186625448,1.0,0.0271566186625448,3.28,0.14,0.0,1.4670938409957717,0.9945454794759624,0.6948881295267537,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,150,50,20,0.01,0.15,1e-05,0.0337566273575978,1.0,0.0337566273575978,3.76,0.42,0.0,1.5806139905506833,0.9931852153159432,0.690173837601716,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,180,50,20,0.01,0.15,1e-05,0.0599368795654492,1.0,0.0599368795654492,6.82,0.6,0.0,2.0309143285257276,0.9810370933891848,0.6714736574532506,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,210,50,20,0.01,0.15,1e-05,0.1172157183439717,0.98,0.1148714039770922,14.5,1.12,0.02,3.0161103555163127,0.9490910063590065,0.6305602011828774,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,240,50,20,0.01,0.15,1e-05,0.1312621917149003,0.98,0.1286369478806023,14.78,1.08,0.02,3.257709697496286,0.9431466939841684,0.6205270059179284,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,270,50,20,0.01,0.15,1e-05,0.1936672129521942,1.0,0.1936672129521942,22.44,1.0,0.0,4.331076062777741,0.9028532837358776,0.5759519907484327,CDP_PHYSICS_95,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,300,50,20,0.01,0.15,1e-05,0.2071559099379094,0.96,0.198869673540393,24.68,0.96,0.04,4.563081650932041,0.8940849537473226,0.5663172071872077,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CDP,CDP,cdp_best
DDAC,DRAD-CF-MPC,0.25,60,30,50,20,0.01,0.15,1e-05,0.0074543885205872,1.0,0.0074543885205872,1.26,0.14,0.0,1.1177793386252788,1.0,0.6203410071746329,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,60,50,20,0.01,0.15,1e-05,0.0088614660379507,1.0,0.0088614660379507,1.48,0.08,0.0,1.1400111633996215,1.0,0.6194615837262808,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,90,50,20,0.01,0.15,1e-05,0.0148121916533599,1.0,0.0148121916533599,1.98,0.06,0.0,1.2340326281230871,0.9997204040997338,0.61574238021665,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,120,50,20,0.01,0.15,1e-05,0.0140753894841494,1.0,0.0140753894841494,2.1,0.12,0.0,1.2223911538495615,1.0,0.6162028815724065,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,150,50,20,0.01,0.15,1e-05,0.0247776319819232,1.0,0.0247776319819232,3.04,0.2,0.0,1.3914865853143874,0.998245066729291,0.609513980011298,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,180,50,20,0.01,0.15,1e-05,0.0286680778259716,1.0,0.0286680778259716,3.48,0.22,0.0,1.452955629650352,0.9963774151596247,0.6070824513587677,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,210,50,20,0.01,0.15,1e-05,0.0489518861710284,1.0,0.0489518861710284,6.06,0.34,0.0,1.7734398015022492,0.9893428207768786,0.5944050711431073,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,240,50,20,0.01,0.15,1e-05,0.0903522580523114,1.0,0.0903522580523114,10.18,0.52,0.0,2.4275656772265206,0.9697445164131654,0.5685298387173053,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,270,50,20,0.01,0.15,1e-05,0.1029093595762,0.96,0.098792985193152,12.18,0.58,0.04,2.6259678813039615,0.9608353201525576,0.560681650264875,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,300,50,20,0.01,0.15,1e-05,0.1262856537128722,1.0,0.1262856537128722,14.6,0.5,0.0,2.9953133286633817,0.945157797480014,0.5460714664294548,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,CDP,CDP,cdp_best
DDAC,DRAD-CF-MPC,0.25,80,30,50,20,0.01,0.15,1e-05,0.0049698141367677,1.0,0.0049698141367677,1.14,0.1,0.0,1.071565323569455,1.0,0.5527945477017956,HYBRID,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,60,50,20,0.01,0.15,1e-05,0.0058702499148792,0.98,0.0057528449165817,1.16,0.04,0.02,1.084531598774262,1.0,0.5522943056028448,HYBRID,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,90,50,20,0.01,0.15,1e-05,0.0122873300430142,1.0,0.0122873300430142,1.86,0.08,0.0,1.1769375526194048,1.0,0.5487292610872143,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,120,50,20,0.01,0.15,1e-05,0.0218358621950307,1.0,0.0218358621950307,2.76,0.22,0.0,1.314436415608442,0.9993660723102522,0.5434245210027607,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,150,50,20,0.01,0.15,1e-05,0.0159036764044987,1.0,0.0159036764044987,2.28,0.06,0.0,1.2290129402247816,0.9996815139023916,0.5467201797752784,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,180,50,20,0.01,0.15,1e-05,0.0330352485767925,1.0,0.0330352485767925,3.66,0.24,0.0,1.4757075795058123,0.9973810130998504,0.5372026396795596,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,210,50,20,0.01,0.15,1e-05,0.0578275710011345,1.0,0.0578275710011345,6.26,0.28,0.0,1.832717022416337,0.9881173985764902,0.523429127221592,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,240,50,20,0.01,0.15,1e-05,0.0498807972121914,1.0,0.0498807972121914,5.76,0.42,0.0,1.7182834798555569,0.9917556882086584,0.5278440015487825,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,270,50,20,0.01,0.15,1e-05,0.081743857011191,1.0,0.081743857011191,8.62,0.44,0.0,2.177111540961151,0.9822704683996636,0.5101423016604495,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,300,50,20,0.01,0.15,1e-05,0.1245153723596031,1.0,0.1245153723596031,13.78,0.8,0.0,2.793021361978285,0.9625494579127918,0.4863803486891093,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,CDP,CDP,cdp_best
DDAC,DRAD-CF-MPC,0.25,100,30,50,20,0.01,0.15,1e-05,0.0055923718619015,1.0,0.0055923718619015,1.18,0.04,0.0,1.0727008342047195,1.0,0.4972038140690492,HYBRID,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,60,50,20,0.01,0.15,1e-05,0.0061496063150322,0.98,0.0060266141887316,1.28,0.04,0.02,1.0799448820954194,1.0,0.4969251968424839,RANK_ENSEMBLE,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,90,50,20,0.01,0.15,1e-05,0.0072846105811715,1.0,0.0072846105811715,1.36,0.16,0.0,1.0946999375552302,1.0,0.4963576947094142,HYBRID,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,120,50,20,0.01,0.15,1e-05,0.0207076590708901,1.0,0.0207076590708901,2.46,0.18,0.0,1.2691995679215724,0.9997361694532152,0.4896461704645549,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,150,50,20,0.01,0.15,1e-05,0.0245850631710362,1.0,0.0245850631710362,2.76,0.22,0.0,1.3196058212234716,0.9992907490417718,0.4877074684144818,DRAD_SCORE,DRAD_SCORE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,180,50,20,0.01,0.15,1e-05,0.0279826659013661,1.0,0.0279826659013661,3.3,0.14,0.0,1.3637746567177595,0.9975220767386892,0.4860086670493169,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,210,50,20,0.01,0.15,1e-05,0.0563227797217943,1.0,0.0563227797217943,5.54,0.3,0.0,1.7321961363833267,0.9908814324952836,0.4718386101391027,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,240,50,20,0.01,0.15,1e-05,0.0698427965020045,1.0,0.0698427965020045,7.28,0.24,0.0,1.9079563545260587,0.9852849471922276,0.4650786017489977,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
