pattern,strategy,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
RC,DRAD-CF-MPC,0.5,20,300,50,20,0.01,0.15,1e-05,0.5017203873737734,0.96,0.4816515718788225,61.38,1.9,0.04,10.331999205152185,0.6930817482070474,0.4152330105218555,CDP,CDP,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.5,40,300,50,20,0.01,0.15,1e-05,0.1982093684898344,1.0,0.1982093684898344,24.16,0.98,0.0,4.409201138025153,0.903186930150628,0.5727075939358326,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.5,60,300,50,20,0.01,0.15,1e-05,0.1127742096684633,0.98,0.1105187254750941,14.22,0.54,0.02,2.7818325127617216,0.9554102062717444,0.5545161189572103,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.5,80,300,50,20,0.01,0.15,1e-05,0.1025623275653024,0.98,0.1005110810139964,12.84,0.7,0.02,2.476897516940355,0.9700874328572952,0.498576484685943,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,0.5,100,240,50,20,0.01,0.15,1e-05,0.0649343190568758,1.0,0.0649343190568758,8.2,0.28,0.0,1.844146147739386,0.9940354478205088,0.4675328404715621,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,NP,NP,zero_budget
RC,DRAD-CF-MPC,1.0,20,300,50,20,0.01,0.15,1e-05,0.5530750524061253,0.92,0.5088290482136353,68.26,2.18,0.08,11.28719597475393,0.6589012159360185,0.3724374563282289,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,1.0,40,300,50,20,0.01,0.15,1e-05,0.2072880403443862,0.98,0.2031422795374985,25.88,1.0,0.02,4.565354293923443,0.8939964715385238,0.5662228283254385,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,1.0,60,300,50,20,0.01,0.15,1e-05,0.1238632464443297,0.98,0.1213859815154431,15.46,0.56,0.02,2.9570392938204098,0.9494791508749284,0.5475854709722938,CDP,CDP_PDP_90,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,1.0,80,300,50,20,0.01,0.15,1e-05,0.0965192089750423,0.98,0.0945888247955415,12.64,0.6,0.02,2.38987660924061,0.9750562234106,0.5019337727916431,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,DRAD-CF-MPC,1.0,100,240,50,20,0.01,0.15,1e-05,0.0642991061585069,1.0,0.0642991061585069,8.02,0.32,0.0,1.8358883800605903,0.9930361709784647,0.4678504469207464,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
RC,NP,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,NP,NP,
RC,NP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,NP,NP,
RC,NP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,NP,NP,
RC,PDP,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,PDP,PDP,
RC,PDP,0.25,20,300,50,20,0.01,0.15,1e-05,0.7067589395009215,0.86,0.6078126879707925,101.18,0.98,0.14,14.14571627471714,0.557806689324401,0.2443675504158987,PDP,PDP,
RC,PDP,0.25,40,300,50,20,0.01,0.15,1e-05,0.6148296589168449,0.86,0.5287535066684866,90.24,1.18,0.14,11.575070133369731,0.6347607217040508,0.2751216722022537,PDP,PDP,
RC,PDP,0.25,60,300,50,20,0.01,0.15,1e-05,0.5115404522108258,0.92,0.4706172160339597,72.54,1.5,0.08,9.082339144931048,0.7226987060629634,0.3052872173682338,PDP,PDP,
RC,PDP,0.25,80,300,50,20,0.01,0.15,1e-05,0.364858377447382,0.94,0.342966874800539,50.9,1.24,0.06,6.253960635242301,0.835510680414804,0.3528564569736766,PDP,PDP,
RC,PDP,0.25,100,300,50,20,0.01,0.15,1e-05,0.3318501111307033,0.88,0.2920280977950188,45.28,1.4,0.12,5.3140514446991425,0.8710167199181599,0.3340749444346483,PDP,PDP,
RC,PDP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,PDP,PDP,
RC,PDP,0.5,20,210,50,20,0.01,0.15,1e-05,0.6816133522794868,0.98,0.6679810852338971,92.0,1.78,0.02,13.678008352398455,0.5765513210183336,0.265322206433761,PDP,PDP,
RC,PDP,0.5,40,300,50,20,0.01,0.15,1e-05,0.6449825196228356,0.88,0.5675846172680953,93.58,1.14,0.12,12.093699337512774,0.6159613622451569,0.2535839145551174,PDP,PDP,
RC,PDP,0.5,60,300,50,20,0.01,0.15,1e-05,0.5638246200241155,0.88,0.4961656656212216,79.76,1.1,0.12,9.908428996381026,0.686313996984325,0.2726096124849278,PDP,PDP,
RC,PDP,0.5,80,300,50,20,0.01,0.15,1e-05,0.4114254385747774,0.94,0.3867399122602907,56.58,1.42,0.06,6.924526315476795,0.8077734649263947,0.3269858674584569,PDP,PDP,
RC,PDP,0.5,100,300,50,20,0.01,0.15,1e-05,0.3318501111307033,0.88,0.2920280977950188,45.28,1.4,0.12,5.3140514446991425,0.8710167199181599,0.3340749444346483,PDP,PDP,
RC,PDP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,PDP,PDP,
RC,PDP,1.0,20,270,50,20,0.01,0.15,1e-05,0.7325431242177376,0.9,0.6592888117959639,100.62,0.8,0.1,14.625302110449915,0.5418469692584706,0.222880729818552,PDP,PDP,
RC,PDP,1.0,40,300,50,20,0.01,0.15,1e-05,0.6677802099754833,0.9,0.601002188977935,95.64,1.2,0.1,12.48581961157831,0.6019428635159358,0.2372998500175119,PDP,PDP,
RC,PDP,1.0,60,300,50,20,0.01,0.15,1e-05,0.5638246200241155,0.88,0.4961656656212216,79.76,1.1,0.12,9.908428996381026,0.686313996984325,0.2726096124849278,PDP,PDP,
RC,PDP,1.0,80,300,50,20,0.01,0.15,1e-05,0.4114254385747774,0.94,0.3867399122602907,56.58,1.42,0.06,6.924526315476795,0.8077734649263947,0.3269858674584569,PDP,PDP,
RC,PDP,1.0,100,300,50,20,0.01,0.15,1e-05,0.3318501111307033,0.88,0.2920280977950188,45.28,1.4,0.12,5.3140514446991425,0.8710167199181599,0.3340749444346483,PDP,PDP,
RC,RP,0.25,0,210,50,20,0.01,0.15,1e-05,0.8161397771323489,0.92,0.750848594961761,101.58,2.06,0.08,17.322795542646976,0.4695091448639732,0.1838602228676511,RP,RP,
RC,RP,0.25,20,210,50,20,0.01,0.15,1e-05,0.6967853484561262,0.96,0.6689139345178811,85.64,2.0,0.04,13.960207481283952,0.5662895235035179,0.2526788762865615,RP,RP,
RC,RP,0.25,40,300,50,20,0.01,0.15,1e-05,0.7297746538606408,0.94,0.6859881746290023,88.82,1.32,0.06,13.55212404640302,0.5632464749905833,0.1930181043852565,RP,RP,
RC,RP,0.25,60,300,50,20,0.01,0.15,1e-05,0.5792986267159922,0.9,0.521368764044393,74.26,1.62,0.1,10.152918302112678,0.677455892634605,0.2629383583025048,RP,RP,
RC,RP,0.25,80,300,50,20,0.01,0.15,1e-05,0.4603616755582074,0.94,0.4327399750247149,54.92,1.26,0.06,7.629208128038187,0.7716916042376001,0.2997990691343292,RP,RP,
RC,RP,0.25,100,300,50,20,0.01,0.15,1e-05,0.2419256753661955,0.92,0.2225716213368999,31.26,0.82,0.08,4.145033779760541,0.9222026088354583,0.3790371623169022,RP,RP,
RC,RP,0.5,0,210,50,20,0.01,0.15,1e-05,0.8468791908153301,0.92,0.7791288555501038,106.32,2.0,0.08,17.937583816306606,0.4495285259700353,0.1531208091846698,RP,RP,
RC,RP,0.5,20,210,50,20,0.01,0.15,1e-05,0.7428890059836907,0.94,0.6983156656246692,91.62,1.68,0.06,14.817735511296648,0.5359221461106011,0.2142591616802578,RP,RP,
RC,RP,0.5,40,300,50,20,0.01,0.15,1e-05,0.729608663136354,0.9,0.6566477968227186,92.74,1.08,0.1,13.549269005945284,0.56175436896137,0.1931366691883186,RP,RP,
RC,RP,0.5,60,300,50,20,0.01,0.15,1e-05,0.6111073020431212,0.9,0.5499965718388091,78.3,1.3,0.1,10.655495372281315,0.6565873998944254,0.2430579362230492,RP,RP,
RC,RP,0.5,80,300,50,20,0.01,0.15,1e-05,0.5025342266184913,0.98,0.4924835420861215,59.64,1.28,0.02,8.236492863306275,0.7500739914231527,0.2763698741008381,RP,RP,
RC,RP,0.5,100,300,50,20,0.01,0.15,1e-05,0.2419256753661955,0.92,0.2225716213368999,31.26,0.82,0.08,4.145033779760541,0.9222026088354583,0.3790371623169022,RP,RP,
RC,RP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8737665300153449,0.94,0.8213405382144241,107.98,1.42,0.06,18.4753306003069,0.4320517554900256,0.1262334699846549,RP,RP,
RC,RP,1.0,20,210,50,20,0.01,0.15,1e-05,0.7384382898058849,0.92,0.6793632266214141,91.36,1.68,0.08,14.73495219038946,0.5384151116261748,0.2179680918284292,RP,RP,
RC,RP,1.0,40,300,50,20,0.01,0.15,1e-05,0.7194021731426358,0.88,0.6330739123655195,92.08,1.1,0.12,13.373717378053335,0.5675885874572867,0.2004270191838315,RP,RP,
RC,RP,1.0,60,300,50,20,0.01,0.15,1e-05,0.6111073020431212,0.9,0.5499965718388091,78.3,1.3,0.1,10.655495372281315,0.6565873998944254,0.2430579362230492,RP,RP,
RC,RP,1.0,80,300,50,20,0.01,0.15,1e-05,0.5025342266184913,0.98,0.4924835420861215,59.64,1.28,0.02,8.236492863306275,0.7500739914231527,0.2763698741008381,RP,RP,
RC,RP,1.0,100,300,50,20,0.01,0.15,1e-05,0.2419256753661955,0.92,0.2225716213368999,31.26,0.82,0.08,4.145033779760541,0.9222026088354583,0.3790371623169022,RP,RP,
